"survey_year";"code_country";"code_plot";"date_start";"date_end";"code_sampler";"value"
2013;4;9992;"2013-04-03";"2013-04-30";1;3.98
2013;4;9992;"2013-04-30";"2013-06-04";1;0.92
2013;4;9992;"2013-04-30";"2013-06-04";1;0.8
2013;4;9992;"2013-04-30";"2013-06-04";1;0.63
2013;4;9992;"2013-06-04";"2013-07-02";1;0.71
2013;4;9992;"2013-06-04";"2013-07-02";1;0.65
2013;4;9992;"2013-06-04";"2013-07-02";1;0.53
2013;4;9992;"2013-07-02";"2013-07-30";1;1.22
2013;4;9992;"2013-07-02";"2013-07-30";1;1.8
2013;4;9992;"2013-07-02";"2013-07-30";1;1.9
2013;4;9992;"2013-07-30";"2013-09-03";1;0.66
2013;4;9992;"2013-07-30";"2013-09-03";1;1.13
2013;4;9992;"2013-07-30";"2013-09-03";1;0.76
2013;4;9992;"2013-09-03";"2013-10-01";1;0.61
2013;4;9992;"2013-09-03";"2013-10-01";1;1.18
2013;4;9992;"2013-09-03";"2013-10-01";1;0.91
2013;4;9992;"2013-10-01";"2013-11-05";1;1.61
2013;4;9992;"2013-10-01";"2013-11-05";1;1.2
2013;4;9992;"2013-10-01";"2013-11-05";1;0.91
2013;4;9992;"2013-11-05";"2013-12-03";1;2.67
2013;4;9992;"2013-11-05";"2013-12-03";1;3.36
2013;4;9992;"2013-11-05";"2013-12-03";1;4.16
2013;4;9992;"2013-12-03";"2013-12-30";1;1.61
2013;4;9992;"2013-12-03";"2013-12-30";1;1.95
2013;4;9992;"2013-12-03";"2013-12-30";1;1.36
2014;4;9992;"2013-12-30";"2014-02-04";1;2.73
2014;4;9992;"2013-12-30";"2014-02-04";1;2.75
2014;4;9992;"2013-12-30";"2014-02-04";1;3.51
2014;4;9992;"2014-02-04";"2014-03-04";1;10.2
2014;4;9992;"2014-02-04";"2014-03-04";1;11.43
2014;4;9992;"2014-02-04";"2014-03-04";1;16.68
2014;4;9992;"2014-03-04";"2014-04-01";1;2.85
2014;4;9992;"2014-03-04";"2014-04-01";1;4.11
2014;4;9992;"2014-03-04";"2014-04-01";1;4.29
2014;4;9992;"2014-04-01";"2014-04-29";1;1.56
2014;4;9992;"2014-04-01";"2014-04-29";1;2.04
2014;4;9992;"2014-04-01";"2014-04-29";1;1.04
2014;4;9992;"2014-04-29";"2014-06-03";1;0.76
2014;4;9992;"2014-04-29";"2014-06-03";1;1.34
2014;4;9992;"2014-04-29";"2014-06-03";1;1.13
2014;4;9992;"2014-06-03";"2014-07-01";1;0.62
2014;4;9992;"2014-06-03";"2014-07-01";1;0.94
2014;4;9992;"2014-06-03";"2014-07-01";1;1.18
2014;4;9992;"2014-07-01";"2014-07-29";1;0.53
2014;4;9992;"2014-07-01";"2014-07-29";1;0.74
2014;4;9992;"2014-07-01";"2014-07-29";1;0.77
2014;4;9992;"2014-07-29";"2014-09-02";1;0.77
2014;4;9992;"2014-07-29";"2014-09-02";1;1.13
2014;4;9992;"2014-07-29";"2014-09-02";1;0.66
2014;4;9992;"2014-09-02";"2014-09-30";1;1.24
2014;4;9992;"2014-09-02";"2014-09-30";1;0.96
2014;4;9992;"2014-09-02";"2014-09-30";1;0.77
2014;4;9992;"2014-09-30";"2014-11-04";1;1.71
2014;4;9992;"2014-09-30";"2014-11-04";1;1.64
2014;4;9992;"2014-09-30";"2014-11-04";1;1.24
2014;4;9992;"2014-11-04";"2014-12-02";1;4.45
2014;4;9992;"2014-11-04";"2014-12-02";1;3.84
2014;4;9992;"2014-11-04";"2014-12-02";1;4.95
2014;4;9992;"2014-12-02";"2014-12-30";1;5.55
2014;4;9992;"2014-12-02";"2014-12-30";1;5.05
2014;4;9992;"2014-12-02";"2014-12-30";1;4.75
2015;4;9992;"2014-12-30";"2015-02-03";1;1.17
2015;4;9992;"2014-12-30";"2015-02-03";1;1.6
2015;4;9992;"2014-12-30";"2015-02-03";1;1.35
2015;4;9992;"2015-02-03";"2015-03-03";1;2.3
2015;4;9992;"2015-02-03";"2015-03-03";1;3.25
2015;4;9992;"2015-02-03";"2015-03-03";1;4.18
2015;4;9992;"2015-03-03";"2015-03-31";1;3.94
2015;4;9992;"2015-03-03";"2015-03-31";1;2.84
2015;4;9992;"2015-03-03";"2015-03-31";1;2.97
2015;4;9992;"2015-03-31";"2015-04-28";1;1.34
2015;4;9992;"2015-03-31";"2015-04-28";1;1.8
2015;4;9992;"2015-03-31";"2015-04-28";1;0.88
2015;4;9992;"2015-04-28";"2015-06-02";1;0.31
2015;4;9992;"2015-04-28";"2015-06-02";1;0.57
2015;4;9992;"2015-04-28";"2015-06-02";1;0.67
2015;4;9992;"2015-06-02";"2015-06-30";1;1.4
2015;4;9992;"2015-06-02";"2015-06-30";1;0.88
2015;4;9992;"2015-06-02";"2015-06-30";1;0.85
2015;4;9992;"2015-06-30";"2015-08-04";1;0.92
2015;4;9992;"2015-06-30";"2015-08-04";1;0.82
2015;4;9992;"2015-06-30";"2015-08-04";1;0.88
2015;4;9992;"2015-08-04";"2015-09-01";1;0.88
2015;4;9992;"2015-08-04";"2015-09-01";1;0.6
2015;4;9992;"2015-08-04";"2015-09-01";1;0.77
2015;4;9992;"2015-09-01";"2015-09-29";1;0.91
2015;4;9992;"2015-09-01";"2015-09-29";1;1.24
2015;4;9992;"2015-09-01";"2015-09-29";1;1.56
2015;4;9992;"2015-09-29";"2015-11-03";1;1.18
2015;4;9992;"2015-09-29";"2015-11-03";1;1.34
2015;4;9992;"2015-09-29";"2015-11-03";1;1.79
2015;4;9992;"2015-11-03";"2015-12-01";1;1.24
2015;4;9992;"2015-11-03";"2015-12-01";1;1.47
2015;4;9992;"2015-11-03";"2015-12-01";1;1.04
2015;4;9992;"2015-12-01";"2016-01-05";1;2.15
2015;4;9992;"2015-12-01";"2016-01-05";1;1.78
2015;4;9992;"2015-12-01";"2016-01-05";1;1.39
2016;4;9992;"2016-01-05";"2016-02-02";1;3.45
2016;4;9992;"2016-01-05";"2016-02-02";1;2.11
2016;4;9992;"2016-01-05";"2016-02-02";1;3.23
2016;4;9992;"2016-02-02";"2016-03-01";1;1.52
2016;4;9992;"2016-02-02";"2016-03-01";1;1.34
2016;4;9992;"2016-02-02";"2016-03-01";1;1.14
2016;4;9992;"2016-03-01";"2016-03-30";1;1.71
2016;4;9992;"2016-03-01";"2016-03-30";1;0.96
2016;4;9992;"2016-03-01";"2016-03-30";1;1.12
2016;4;9992;"2016-03-30";"2016-05-03";1;1.59
2016;4;9992;"2016-03-30";"2016-05-03";1;1.17
2016;4;9992;"2016-03-30";"2016-05-03";1;2.4
2016;4;9992;"2016-05-02";"2016-05-31";1;1.5
2016;4;9992;"2016-05-02";"2016-05-31";1;2.4
2016;4;9992;"2016-05-02";"2016-05-31";1;2.07
2016;4;9992;"2016-05-31";"2016-06-28";1;0.82
2016;4;9992;"2016-05-31";"2016-06-28";1;1.11
2016;4;9992;"2016-05-31";"2016-06-28";1;0.64
2016;4;9992;"2016-06-28";"2016-08-02";1;0.83
2016;4;9992;"2016-06-28";"2016-08-02";1;0.66
2016;4;9992;"2016-06-28";"2016-08-02";1;1.21
2016;4;9992;"2016-08-02";"2016-08-30";1;0.57
2016;4;9992;"2016-08-02";"2016-08-30";1;0.78
2016;4;9992;"2016-08-02";"2016-08-30";1;1
2016;4;9992;"2016-08-30";"2016-10-05";1;0.67
2016;4;9992;"2016-08-30";"2016-10-05";1;0.87
2016;4;9992;"2016-08-30";"2016-10-05";1;0.54
2016;4;9992;"2016-10-05";"2016-11-02";1;1.38
2016;4;9992;"2016-10-05";"2016-11-02";1;1.03
2016;4;9992;"2016-10-05";"2016-11-02";1;0.84
2016;4;9992;"2016-11-02";"2016-11-28";1;2.9
2016;4;9992;"2016-11-02";"2016-11-28";1;2.7
2016;4;9992;"2016-11-02";"2016-11-28";1;1.99
2016;4;9992;"2016-11-28";"2017-01-03";1;1.42
2016;4;9992;"2016-11-28";"2017-01-03";1;1.66
2016;4;9992;"2016-11-28";"2017-01-03";1;1.83
2017;4;9992;"2017-01-03";"2017-01-31";1;0.169
2017;4;9992;"2017-01-03";"2017-01-31";1;0.158
2017;4;9992;"2017-01-03";"2017-01-31";1;0.151
2017;4;9992;"2017-01-31";"2017-02-28";1;5.677
2017;4;9992;"2017-01-31";"2017-02-28";1;4.219
2017;4;9992;"2017-01-31";"2017-02-28";1;4.961
2017;4;9992;"2017-02-28";"2017-04-04";1;1.19
2017;4;9992;"2017-02-28";"2017-04-04";1;0.817
2017;4;9992;"2017-02-28";"2017-04-04";1;1.155
2017;4;9992;"2017-04-04";"2017-05-03";1;0.561
2017;4;9992;"2017-04-04";"2017-05-03";1;0.952
2017;4;9992;"2017-04-04";"2017-05-03";1;0.801
2017;4;9992;"2017-05-03";"2017-05-30";1;1.12
2017;4;9992;"2017-05-03";"2017-05-30";1;1.107
2017;4;9992;"2017-05-03";"2017-05-30";1;1.06
2017;4;9992;"2017-05-30";"2017-07-03";1;0.914
2017;4;9992;"2017-05-30";"2017-07-03";1;1.274
2017;4;9992;"2017-05-30";"2017-07-03";1;1.31
2017;4;9992;"2017-07-03";"2017-08-01";1;1.045
2017;4;9992;"2017-07-03";"2017-08-01";1;0.947
2017;4;9992;"2017-07-03";"2017-08-01";1;0.688
2017;4;9992;"2017-07-04";"2017-11-01";1;0.962
2017;4;9992;"2017-07-04";"2017-11-01";1;1.598
2017;4;9992;"2017-07-04";"2017-11-01";1;1.382
2017;4;9992;"2017-08-01";"2017-08-29";1;0.835
2017;4;9992;"2017-08-01";"2017-08-29";1;0.786
2017;4;9992;"2017-08-01";"2017-08-29";1;0.971
2017;4;9992;"2017-08-29";"2017-10-04";1;1.734
2017;4;9992;"2017-08-29";"2017-10-04";1;0.94
2017;4;9992;"2017-08-29";"2017-10-04";1;1.164
2017;4;9992;"2017-11-01";"2017-11-27";1;1.022
2017;4;9992;"2017-11-01";"2017-11-27";1;1.603
2017;4;9992;"2017-11-01";"2017-11-27";1;1.958
2017;4;9992;"2017-11-27";"2018-01-03";1;0.844
2017;4;9992;"2017-11-27";"2018-01-03";1;1.161
2017;4;9992;"2017-11-27";"2018-01-03";1;1.038
2018;4;9992;"2018-01-03";"2018-01-30";1;2.368
2018;4;9992;"2018-01-03";"2018-01-30";1;1.498
2018;4;9992;"2018-01-03";"2018-01-30";1;2.091
2018;4;9992;"2018-02-27";"2018-04-04";1;4.419
2018;4;9992;"2018-02-27";"2018-04-04";1;4.704
2018;4;9992;"2018-02-27";"2018-04-04";1;3.203
2018;4;9992;"2018-04-04";"2018-05-02";1;3.237
2018;4;9992;"2018-04-04";"2018-05-02";1;2.603
2018;4;9992;"2018-04-04";"2018-05-02";1;1.68
2018;4;9992;"2018-05-02";"2018-05-29";1;2.42
2018;4;9992;"2018-05-02";"2018-05-29";1;1.604
2018;4;9992;"2018-05-02";"2018-05-29";1;1.489
2018;4;9992;"2018-05-29";"2018-07-03";1;0.853
2018;4;9992;"2018-05-29";"2018-07-03";1;1.336
2018;4;9992;"2018-05-29";"2018-07-03";1;0.881
2018;4;9992;"2018-07-03";"2018-07-31";1;1.379
2018;4;9992;"2018-07-03";"2018-07-31";1;1.291
2018;4;9992;"2018-07-03";"2018-07-31";1;1.874
2018;4;9992;"2018-07-31";"2018-09-03";1;2.403
2018;4;9992;"2018-07-31";"2018-09-03";1;2.383
2018;4;9992;"2018-07-31";"2018-09-03";1;2.078
2018;4;9992;"2018-09-03";"2018-10-02";1;1.23
2018;4;9992;"2018-09-03";"2018-10-02";1;1.523
2018;4;9992;"2018-09-03";"2018-10-02";1;1.693
2018;4;9992;"2018-10-02";"2018-10-30";1;1.505
2018;4;9992;"2018-10-02";"2018-10-30";1;1.548
2018;4;9992;"2018-10-02";"2018-10-30";1;1.572
2018;4;9992;"2018-10-30";"2018-12-04";1;4.027
2018;4;9992;"2018-10-30";"2018-12-04";1;4.303
2018;4;9992;"2018-10-30";"2018-12-04";1;5.211
2018;4;9992;"2018-12-04";"2019-01-03";1;0.967
2018;4;9992;"2018-12-04";"2019-01-03";1;1.005
2018;4;9992;"2018-12-04";"2019-01-03";1;0.761
2012;4;9992;"2012-01-03";"2012-01-31";2;0.1
2012;4;9992;"2012-01-03";"2012-01-31";2;0.1
2012;4;9992;"2012-01-31";"2012-02-28";2;0.11
2012;4;9992;"2012-01-31";"2012-02-28";2;0.15
2012;4;9992;"2012-02-28";"2012-04-03";2;0.23
2012;4;9992;"2012-02-28";"2012-04-03";2;0.26
2012;4;9992;"2012-04-03";"2012-05-02";2;0.22
2012;4;9992;"2012-04-03";"2012-05-02";2;0.24
2012;4;9992;"2012-05-02";"2012-05-29";2;0.71
2012;4;9992;"2012-05-02";"2012-05-29";2;0.66
2012;4;9992;"2012-05-29";"2012-07-03";2;0.43
2012;4;9992;"2012-05-29";"2012-07-03";2;0.45
2012;4;9992;"2012-07-03";"2012-08-01";2;0.28
2012;4;9992;"2012-07-03";"2012-08-01";2;0.21
2012;4;9992;"2012-08-01";"2012-09-04";2;0.53
2012;4;9992;"2012-08-01";"2012-09-04";2;0.49
2012;4;9992;"2012-09-04";"2012-10-02";2;0.21
2012;4;9992;"2012-09-04";"2012-10-02";2;0.25
2012;4;9992;"2012-10-02";"2012-10-30";2;0.23
2012;4;9992;"2012-10-02";"2012-10-30";2;0.26
2012;4;9992;"2012-10-30";"2012-12-04";2;0.14
2012;4;9992;"2012-10-30";"2012-12-04";2;0.14
2012;4;9992;"2012-12-04";"2013-01-03";2;0.07
2012;4;9992;"2012-12-04";"2013-01-03";2;0.07
2013;4;9992;"2013-01-03";"2013-01-29";2;0.06
2013;4;9992;"2013-01-03";"2013-01-29";2;0.06
2013;4;9992;"2013-01-29";"2013-02-26";2;0.06
2013;4;9992;"2013-01-29";"2013-02-26";2;0.05
2013;4;9992;"2013-02-26";"2013-04-03";2;0.18
2013;4;9992;"2013-02-26";"2013-04-03";2;0.19
2013;4;9992;"2013-04-03";"2013-04-30";2;0.49
2013;4;9992;"2013-04-03";"2013-04-30";2;0.47
2013;4;9992;"2013-04-30";"2013-06-04";2;0.31
2013;4;9992;"2013-04-30";"2013-06-04";2;0.32
2013;4;9992;"2013-06-04";"2013-07-02";2;0.21
2013;4;9992;"2013-06-04";"2013-07-02";2;0.22
2013;4;9992;"2013-07-02";"2013-07-30";2;0.43
2013;4;9992;"2013-07-02";"2013-07-30";2;0.5
2013;4;9992;"2013-07-30";"2013-09-03";2;0.33
2013;4;9992;"2013-07-30";"2013-09-03";2;0.28
2013;4;9992;"2013-09-03";"2013-10-01";2;0.19
2013;4;9992;"2013-09-03";"2013-10-01";2;0.21
2013;4;9992;"2013-10-01";"2013-11-05";2;0.21
2013;4;9992;"2013-10-01";"2013-11-05";2;0.17
2013;4;9992;"2013-11-05";"2013-12-03";2;0.67
2013;4;9992;"2013-11-05";"2013-12-03";2;0.66
2013;4;9992;"2013-12-03";"2013-12-30";2;0.12
2013;4;9992;"2013-12-03";"2013-12-30";2;0.1
2014;4;9992;"2013-12-30";"2014-02-04";2;0.22
2014;4;9992;"2013-12-30";"2014-02-04";2;0.22
2014;4;9992;"2014-02-04";"2014-03-04";2;0.8
2014;4;9992;"2014-02-04";"2014-03-04";2;0.67
2014;4;9992;"2014-03-04";"2014-04-01";2;0.18
2014;4;9992;"2014-03-04";"2014-04-01";2;0.17
2014;4;9992;"2014-04-01";"2014-04-29";2;0.27
2014;4;9992;"2014-04-01";"2014-04-29";2;0.36
2014;4;9992;"2014-04-29";"2014-06-03";2;0.32
2014;4;9992;"2014-04-29";"2014-06-03";2;0.34
2014;4;9992;"2014-06-03";"2014-07-01";2;0.24
2014;4;9992;"2014-06-03";"2014-07-01";2;0.24
2014;4;9992;"2014-07-01";"2014-07-29";2;0.35
2014;4;9992;"2014-07-01";"2014-07-29";2;0.35
2014;4;9992;"2014-07-29";"2014-09-02";2;0.22
2014;4;9992;"2014-07-29";"2014-09-02";2;0.2
2014;4;9992;"2014-09-02";"2014-09-30";2;0.17
2014;4;9992;"2014-09-02";"2014-09-30";2;0.16
2014;4;9992;"2014-09-30";"2014-11-04";2;0.17
2014;4;9992;"2014-09-30";"2014-11-04";2;0.21
2014;4;9992;"2014-11-04";"2014-12-02";2;0.32
2014;4;9992;"2014-11-04";"2014-12-02";2;0.3
2014;4;9992;"2014-12-02";"2014-12-30";2;0.12
2014;4;9992;"2014-12-02";"2014-12-30";2;0.11
2015;4;9992;"2014-12-30";"2015-02-03";2;0.07
2015;4;9992;"2014-12-30";"2015-02-03";2;0.07
2015;4;9992;"2015-02-03";"2015-03-03";2;0.2
2015;4;9992;"2015-02-03";"2015-03-03";2;0.18
2015;4;9992;"2015-03-03";"2015-03-31";2;0.16
2015;4;9992;"2015-03-03";"2015-03-31";2;0.15
2015;4;9992;"2015-03-31";"2015-04-28";2;0.15
2015;4;9992;"2015-03-31";"2015-04-28";2;0.17
2015;4;9992;"2015-04-28";"2015-06-02";2;0.32
2015;4;9992;"2015-04-28";"2015-06-02";2;0.29
2015;4;9992;"2015-06-02";"2015-06-30";2;0.23
2015;4;9992;"2015-06-02";"2015-06-30";2;0.25
2015;4;9992;"2015-06-30";"2015-08-04";2;0.33
2015;4;9992;"2015-06-30";"2015-08-04";2;0.38
2015;4;9992;"2015-08-04";"2015-09-01";2;0.28
2015;4;9992;"2015-08-04";"2015-09-01";2;0.31
2015;4;9992;"2015-09-01";"2015-09-29";2;0.32
2015;4;9992;"2015-09-01";"2015-09-29";2;0.28
2015;4;9992;"2015-09-29";"2015-11-03";2;0.11
2015;4;9992;"2015-09-29";"2015-11-03";2;0.08
2015;4;9992;"2015-11-03";"2015-12-01";2;0.12
2015;4;9992;"2015-11-03";"2015-12-01";2;0.08
2015;4;9992;"2015-12-01";"2016-01-05";2;0.17
2015;4;9992;"2015-12-01";"2016-01-05";2;0.13
2016;4;9992;"2016-01-05";"2016-02-02";2;0.06
2016;4;9992;"2016-01-05";"2016-02-02";2;0.06
2016;4;9992;"2016-02-02";"2016-03-01";2;0.09
2016;4;9992;"2016-02-02";"2016-03-01";2;0.08
2016;4;9992;"2016-03-01";"2016-03-30";2;0.1
2016;4;9992;"2016-03-01";"2016-03-30";2;0.09
2016;4;9992;"2016-03-30";"2016-05-03";2;0.56
2016;4;9992;"2016-03-30";"2016-05-03";2;0.55
2016;4;9992;"2016-05-02";"2016-05-31";2;0.49
2016;4;9992;"2016-05-02";"2016-05-31";2;0.54
2016;4;9992;"2016-05-31";"2016-06-28";2;0.17
2016;4;9992;"2016-05-31";"2016-06-28";2;0.21
2016;4;9992;"2016-06-28";"2016-08-02";2;0.28
2016;4;9992;"2016-06-28";"2016-08-02";2;0.27
2016;4;9992;"2016-08-02";"2016-08-30";2;0.36
2016;4;9992;"2016-08-02";"2016-08-30";2;0.38
2016;4;9992;"2016-08-30";"2016-10-05";2;0.2
2016;4;9992;"2016-08-30";"2016-10-05";2;0.17
2016;4;9992;"2016-10-05";"2016-11-02";2;0.18
2016;4;9992;"2016-10-05";"2016-11-02";2;0.12
2016;4;9992;"2016-11-02";"2016-11-28";2;0.09
2016;4;9992;"2016-11-02";"2016-11-28";2;0.13
2016;4;9992;"2016-11-28";"2017-01-03";2;0.11
2016;4;9992;"2016-11-28";"2017-01-03";2;0.09
2017;4;9992;"2017-01-03";"2017-01-31";2;0.073
2017;4;9992;"2017-01-03";"2017-01-31";2;0.066
2017;4;9992;"2017-01-31";"2017-02-28";2;0.124
2017;4;9992;"2017-01-31";"2017-02-28";2;0.147
2017;4;9992;"2017-02-28";"2017-04-04";2;0.105
2017;4;9992;"2017-02-28";"2017-04-04";2;0.108
2017;4;9992;"2017-04-04";"2017-05-03";2;0.258
2017;4;9992;"2017-04-04";"2017-05-03";2;0.247
2017;4;9992;"2017-05-03";"2017-05-30";2;0.204
2017;4;9992;"2017-05-03";"2017-05-30";2;0.215
2017;4;9992;"2017-05-30";"2017-07-03";2;0.308
2017;4;9992;"2017-05-30";"2017-07-03";2;0.324
2017;4;9992;"2017-07-03";"2017-08-01";2;0.225
2017;4;9992;"2017-07-03";"2017-08-01";2;0.218
2017;4;9992;"2017-07-04";"2017-11-01";2;0.101
2017;4;9992;"2017-07-04";"2017-11-01";2;0.122
2017;4;9992;"2017-08-01";"2017-08-29";2;0.366
2017;4;9992;"2017-08-01";"2017-08-29";2;0.355
2017;4;9992;"2017-08-29";"2017-10-04";2;0.253
2017;4;9992;"2017-08-29";"2017-10-04";2;0.305
2017;4;9992;"2017-11-01";"2017-11-27";2;0.142
2017;4;9992;"2017-11-01";"2017-11-27";2;0.165
2017;4;9992;"2017-11-27";"2018-01-03";2;0.073
2017;4;9992;"2017-11-27";"2018-01-03";2;0.115
2018;4;9992;"2018-01-03";"2018-01-30";2;0.086
2018;4;9992;"2018-01-03";"2018-01-30";2;0.116
2018;4;9992;"2018-01-30";"2018-02-27";2;0.131
2018;4;9992;"2018-01-30";"2018-02-27";2;0.109
2018;4;9992;"2018-02-27";"2018-04-04";2;0.121
2018;4;9992;"2018-02-27";"2018-04-04";2;0.144
2018;4;9992;"2018-04-04";"2018-05-02";2;0.659
2018;4;9992;"2018-04-04";"2018-05-02";2;0.674
2018;4;9992;"2018-05-02";"2018-05-29";2;0.443
2018;4;9992;"2018-05-02";"2018-05-29";2;0.433
2018;4;9992;"2018-05-29";"2018-07-03";2;0.42
2018;4;9992;"2018-05-29";"2018-07-03";2;0.421
2018;4;9992;"2018-07-03";"2018-07-31";2;0.607
2018;4;9992;"2018-07-03";"2018-07-31";2;0.547
2018;4;9992;"2018-07-31";"2018-09-03";2;0.795
2018;4;9992;"2018-07-31";"2018-09-03";2;0.831
2018;4;9992;"2018-09-03";"2018-10-02";2;0.475
2018;4;9992;"2018-09-03";"2018-10-02";2;0.401
2018;4;9992;"2018-10-02";"2018-10-30";2;0.181
2018;4;9992;"2018-10-02";"2018-10-30";2;0.172
2018;4;9992;"2018-10-30";"2018-12-04";2;0.219
2018;4;9992;"2018-10-30";"2018-12-04";2;0.311
2018;4;9992;"2018-12-04";"2019-01-03";2;0.072
2018;4;9992;"2018-12-04";"2019-01-03";2;0.087
2012;4;9993;"2012-01-02";"2012-01-30";1;0.89
2012;4;9993;"2012-01-02";"2012-01-30";1;1.15
2012;4;9993;"2012-01-02";"2012-01-30";1;1.31
2012;4;9993;"2012-01-03";"2013-01-02";1;1.57
2012;4;9993;"2012-01-03";"2013-01-02";1;1.53
2012;4;9993;"2012-01-03";"2013-01-02";1;1.13
2012;4;9993;"2012-01-30";"2012-02-27";1;1.53
2012;4;9993;"2012-01-30";"2012-02-27";1;2.25
2012;4;9993;"2012-01-30";"2012-02-27";1;1.93
2012;4;9993;"2012-02-27";"2012-04-02";1;0.85
2012;4;9993;"2012-02-27";"2012-04-02";1;1.09
2012;4;9993;"2012-02-27";"2012-04-02";1;1.21
2012;4;9993;"2012-04-02";"2012-04-30";1;0.5
2012;4;9993;"2012-04-02";"2012-04-30";1;0.36
2012;4;9993;"2012-04-02";"2012-04-30";1;0.39
2012;4;9993;"2012-04-30";"2012-05-30";1;0.44
2012;4;9993;"2012-04-30";"2012-05-30";1;0.53
2012;4;9993;"2012-04-30";"2012-05-30";1;0.59
2012;4;9993;"2012-05-30";"2012-07-02";1;0.53
2012;4;9993;"2012-05-30";"2012-07-02";1;0.5
2012;4;9993;"2012-05-30";"2012-07-02";1;0.44
2012;4;9993;"2012-07-02";"2012-07-31";1;0.41
2012;4;9993;"2012-07-02";"2012-07-31";1;0.44
2012;4;9993;"2012-07-02";"2012-07-31";1;0.4
2012;4;9993;"2012-07-31";"2012-09-03";1;1.31
2012;4;9993;"2012-07-31";"2012-09-03";1;0.96
2012;4;9993;"2012-07-31";"2012-09-03";1;1.07
2012;4;9993;"2012-09-03";"2012-10-01";1;1.01
2012;4;9993;"2012-09-03";"2012-10-01";1;0.73
2012;4;9993;"2012-09-03";"2012-10-01";1;0.76
2012;4;9993;"2012-10-01";"2012-10-29";1;0.78
2012;4;9993;"2012-10-01";"2012-10-29";1;0.69
2012;4;9993;"2012-10-01";"2012-10-29";1;0.66
2012;4;9993;"2012-10-29";"2012-12-03";1;1.97
2012;4;9993;"2012-10-29";"2012-12-03";1;2.14
2012;4;9993;"2012-10-29";"2012-12-03";1;1.6
2013;4;9993;"2013-01-02";"2013-01-28";1;0.79
2013;4;9993;"2013-01-02";"2013-01-28";1;0.76
2013;4;9993;"2013-01-02";"2013-01-28";1;0.64
2013;4;9993;"2013-01-28";"2013-02-25";1;0.87
2013;4;9993;"2013-01-28";"2013-02-25";1;0.93
2013;4;9993;"2013-01-28";"2013-02-25";1;0.71
2013;4;9993;"2013-02-25";"2013-04-02";1;1.71
2013;4;9993;"2013-02-25";"2013-04-02";1;1.8
2013;4;9993;"2013-02-25";"2013-04-02";1;1.25
2013;4;9993;"2013-04-02";"2013-04-29";1;5
2013;4;9993;"2013-04-02";"2013-04-29";1;4.28
2013;4;9993;"2013-04-02";"2013-04-29";1;5.42
2013;4;9993;"2013-04-29";"2013-06-03";1;0.65
2013;4;9993;"2013-04-29";"2013-06-03";1;0.89
2013;4;9993;"2013-04-29";"2013-06-03";1;0.86
2013;4;9993;"2013-06-03";"2013-07-01";1;0.31
2013;4;9993;"2013-06-03";"2013-07-01";1;0.37
2013;4;9993;"2013-06-03";"2013-07-01";1;0.37
2013;4;9993;"2013-07-01";"2013-07-29";1;0.84
2013;4;9993;"2013-07-01";"2013-07-29";1;0.96
2013;4;9993;"2013-07-01";"2013-07-29";1;1.07
2013;4;9993;"2013-07-29";"2013-09-02";1;0.95
2013;4;9993;"2013-07-29";"2013-09-02";1;1.04
2013;4;9993;"2013-07-29";"2013-09-02";1;0.81
2013;4;9993;"2013-09-02";"2013-09-30";1;0.76
2013;4;9993;"2013-09-02";"2013-09-30";1;1.13
2013;4;9993;"2013-09-02";"2013-09-30";1;0.87
2013;4;9993;"2013-09-30";"2013-11-04";1;0.64
2013;4;9993;"2013-09-30";"2013-11-04";1;0.74
2013;4;9993;"2013-09-30";"2013-11-04";1;0.49
2013;4;9993;"2013-11-04";"2013-12-02";1;4.33
2013;4;9993;"2013-11-04";"2013-12-02";1;3.59
2013;4;9993;"2013-11-04";"2013-12-02";1;2.68
2013;4;9993;"2013-12-02";"2013-12-30";1;1.81
2013;4;9993;"2013-12-02";"2013-12-30";1;3.11
2013;4;9993;"2013-12-02";"2013-12-30";1;2.16
2014;4;9993;"2013-12-30";"2014-02-03";1;9.19
2014;4;9993;"2013-12-30";"2014-02-03";1;7.38
2014;4;9993;"2013-12-30";"2014-02-03";1;5.19
2014;4;9993;"2014-02-03";"2014-03-03";1;1.93
2014;4;9993;"2014-02-03";"2014-03-03";1;1.95
2014;4;9993;"2014-02-03";"2014-03-03";1;1.27
2014;4;9993;"2014-03-03";"2014-03-31";1;7.4
2014;4;9993;"2014-03-03";"2014-03-31";1;5.96
2014;4;9993;"2014-03-03";"2014-03-31";1;4.76
2014;4;9993;"2014-03-31";"2014-04-28";1;2.21
2014;4;9993;"2014-03-31";"2014-04-28";1;1.49
2014;4;9993;"2014-03-31";"2014-04-28";1;1.12
2014;4;9993;"2014-04-28";"2014-06-02";1;1.61
2014;4;9993;"2014-04-28";"2014-06-02";1;1.18
2014;4;9993;"2014-04-28";"2014-06-02";1;0.93
2014;4;9993;"2014-06-02";"2014-06-30";1;1.19
2014;4;9993;"2014-06-02";"2014-06-30";1;0.75
2014;4;9993;"2014-06-02";"2014-06-30";1;0.92
2014;4;9993;"2014-06-30";"2014-07-28";1;0.56
2014;4;9993;"2014-06-30";"2014-07-28";1;0.67
2014;4;9993;"2014-06-30";"2014-07-28";1;0.55
2014;4;9993;"2014-07-28";"2014-09-01";1;0.54
2014;4;9993;"2014-07-28";"2014-09-01";1;0.58
